id_transaccion,id_cliente,monto,fecha,id_tienda
2653,1189,7326.91,"Jun 12, 2020",21
2654,113,762.86,12-21-2020,22
2655,981,2069.15,02-12-2021,69
2656,308,6784.05,2020-09-02,4
2657,1025,3554.58,2020-07-15,62
2658,636,2902.02,01-31-2021,79
2659,330,5534.51,11/11/2023,63
2660,577,9488.19,2022-05-29,1
2661,398,5856.19,20/10/2022,11
2662,1133,714.92,24/03/2021,54
2663,151,537.50,28/12/2022,40
2664,622,726.50,2022-06-08,80
2665,710,8715.48,2023-03-25,3
2666,902,4668.90,2022-12-08,78
2667,330,7271.13,2022-10-17,68
2668,1148,7787.51,2022-11-22,47
2669,663,1214.09,2022-08-03,53
2670,115,450.20,"Mar 01, 2020",22
2671,863,2931.73,2020-04-02,77
2672,1081,522.66,"Jun 16, 2023",73
2673,80,3630.50,06-21-2021,74
2674,966,705.51,05-27-2021,19
2675,91,4286.61,2021-08-21,33
2676,381,1289.62,"May 30, 2020",72
2677,638,6488.30,09/01/2023,68
2678,69,1936.02,10-02-2023,22
2679,1194,385.34,2020-09-02,13
2680,536,7109.43,2022-04-23,72
2681,548,8292.34,2022-12-27,56
2682,686,6070.02,28/07/2021,25
2683,634,8710.05,01-30-2021,8
2684,1077,1565.19,2023-11-18,69
2685,213,1165.07,01-16-2023,68
2686,58,1056.01,05-29-2021,18
2687,606,6436.67,2022-09-02,54
2688,223,5790.66,2022-08-03,55
2689,663,8289.17,03-23-2021,3
2690,1107,7141.74,05-23-2023,9
2691,209,8088.83,01/03/2023,32
2692,580,8863.52,2023-03-29,3
2693,483,8870.75,2020-08-10,70
2694,1200,8348.60,2023-08-06,75
2695,845,481.64,08/09/2021,77
2696,562,9043.15,2022-01-08,70
2697,626,831.80,2020-04-09,40
2698,632,4258.61,12-08-2022,18
2699,747,1637.11,2021-04-25,68
2700,285,8319.45,05-17-2022,36
2701,987,9355.92,2022-02-05,19
2702,1102,6547.76,2022-02-15,7
2703,817,8602.83,2022-09-18,43
2704,766,4117.31,"Dec 28, 2022",20
2705,874,4584.77,07-21-2021,21
2706,703,6733.64,"Jan 12, 2022",17
2707,700,6045.82,10-02-2021,62
2708,852,2971.78,06-28-2022,41
2709,650,7082.66,"Jul 15, 2023",39
2710,843,2790.13,11-10-2022,37
2711,334,7707.83,21/10/2023,10
2712,778,2936.41,01-23-2021,26
2713,1136,2017.58,"Feb 04, 2020",76
2714,1103,6502.10,07-14-2020,37
2715,643,6962.69,29/08/2022,65
2716,869,2022.11,2022-10-09,33
2717,405,120.66,2022-04-17,39
2718,182,9379.93,14/07/2021,47
2719,769,9582.65,2020-09-28,7
2720,10,7341.96,16/03/2020,49
2721,84,5895.11,"Nov 23, 2022",73
2722,907,7961.18,"Aug 18, 2021",79
2723,567,5418.97,23/07/2022,75
2724,393,3233.17,09-03-2022,80
2725,563,7828.79,2021-01-19,80
2726,479,3896.59,2021-07-24,13
2727,970,8682.38,2022-09-06,3
2728,1118,5539.22,13/07/2021,75
2729,53,8285.62,"Dec 27, 2020",73
2730,211,3919.85,"Dec 12, 2021",29
2731,73,6678.96,07/04/2023,50
2732,535,4385.30,"Oct 21, 2022",35
2733,853,3929.77,"Apr 30, 2021",1
2734,396,4834.91,"May 23, 2021",58
2735,550,4786.95,2021-07-13,32
2736,707,4867.87,03-21-2020,63
2737,1064,7098.37,"Jan 16, 2022",8
2738,417,6508.40,06-28-2022,74
2739,1034,3629.90,31/10/2023,51
2740,1185,7287.24,10-12-2021,34
2741,315,9198.48,16/06/2021,39
2742,445,7691.55,24/10/2023,42
2743,1116,5114.02,2020-05-14,74
2744,368,2793.49,09-07-2020,78
2745,1020,4769.44,2022-08-29,40
2746,941,8764.38,09-08-2023,6
2747,696,2553.41,"Dec 27, 2022",77
2748,34,8452.92,"May 22, 2022",19
2749,266,119.80,20/03/2023,5
2750,151,2075.88,"Jul 18, 2021",31
2751,1017,6315.78,08/06/2023,29
2752,643,1597.69,31/03/2023,6
2753,762,4142.28,2021-05-27,77
2754,348,8252.89,2023-10-01,58
2755,1111,1445.97,14/06/2023,8
2756,437,9589.26,2022-08-19,15
2757,424,1722.59,2021-05-12,14
2758,496,9229.50,11-30-2021,75
2759,1051,6331.10,2020-10-12,32
2760,746,3464.27,28/06/2022,57
2761,30,5853.78,2023-04-15,59
2762,273,254.54,08-20-2023,69
2763,548,3454.41,"Jul 26, 2023",26
2764,273,3743.44,2023-11-06,5
2765,297,8608.33,18/07/2023,10
2766,256,7720.40,2023-04-14,19
2767,1198,7979.08,24/09/2023,64
2768,422,6204.94,21/02/2022,32
2769,1035,5108.02,08-23-2023,27
2770,972,3583.23,06-29-2021,80
2771,611,4160.21,17/10/2023,48
2772,1155,6910.10,06-04-2021,51
2773,668,7704.11,"Jul 06, 2021",42
2774,836,7793.74,12-30-2023,29
2775,24,5335.19,2022-08-22,63
2776,621,5364.80,11/05/2022,74
2777,282,4745.75,09-28-2021,50
2778,1175,2516.49,09-09-2022,11
2779,521,128.11,05/12/2022,26
2780,229,7692.49,2022-03-21,44
2781,668,3902.04,10/06/2021,8
2782,1007,380.72,2023-12-13,47
2783,230,7900.00,01-18-2023,9
2784,1161,9163.13,2022-10-19,4
2785,70,9517.19,2020-05-04,77
2786,689,3766.59,2021-11-24,10
2787,502,3669.35,2023-12-30,11
2788,556,1994.45,2020-12-12,59
2789,106,5864.64,"May 26, 2020",13
2790,75,3526.62,12-01-2021,63
2791,959,7533.31,07-03-2021,38
2792,518,7197.48,30/12/2020,8
2793,546,1937.77,08-24-2022,30
2794,17,480.11,2021-03-21,25
2795,176,330.98,"Oct 01, 2022",52
2796,369,1405.48,2020-01-24,23
2797,896,2538.85,2023-01-09,72
2798,533,3178.91,"Oct 31, 2020",15
2799,642,5575.53,04-11-2022,70
2800,796,9029.71,08/07/2022,57
2801,819,292.02,"May 13, 2020",23
2802,109,8819.37,"Sep 04, 2022",44
2803,240,343.67,2021-05-27,10
2804,272,617.04,19/05/2022,78
2805,282,4428.69,12/08/2022,7
2806,463,6106.37,2020-08-01,16
2807,674,7283.79,29/08/2023,6
2808,885,6143.06,05/12/2021,21
2809,420,4243.97,15/10/2021,2
2810,835,7088.78,06/05/2022,48
2811,51,6850.31,25/11/2022,56
2812,1156,6060.05,09/03/2022,16
2813,1185,8678.05,06-26-2020,30
2814,995,8430.67,2021-05-18,30
2815,552,2333.75,2023-11-27,71
2816,102,7899.97,10-15-2023,9
2817,484,4054.42,2023-03-24,56
2818,441,8236.90,2022-01-15,46
2819,711,9245.30,2022-05-07,76
2820,566,8862.64,2021-11-17,18
2821,942,8071.46,03/04/2022,71
2822,453,4456.53,04-30-2022,20
2823,957,2728.22,09-22-2022,31
2824,218,5295.79,14/06/2023,63
2825,1153,636.99,"Jul 15, 2021",40
2826,434,107.96,04/05/2020,14
2827,551,1071.87,16/05/2020,18
2828,1116,6965.14,07-18-2021,7
2829,855,4108.43,10/06/2022,12
2830,919,9507.86,2022-05-23,37
2831,86,4943.01,07-30-2023,70
2832,55,2716.74,"Dec 16, 2022",49
2833,427,5780.28,2021-05-29,54
2834,761,6163.85,2020-03-21,53
2835,321,3972.43,2023-01-14,25
2836,346,5378.70,2022-09-21,16
2837,501,9547.70,07-05-2021,56
2838,619,2570.31,01/11/2021,7
2839,800,2331.10,12-15-2021,1
2840,639,6392.26,23/07/2020,56
2841,116,903.17,"Apr 05, 2021",12
2842,60,1287.73,12-14-2023,39
2843,105,9467.69,01-17-2023,76
2844,1133,5577.72,17/03/2022,13
2845,822,1206.37,"Apr 25, 2021",6
2846,723,3401.14,16/05/2021,8
2847,280,3494.43,12-18-2020,5
2848,1106,3798.67,06-27-2021,68
2849,365,2046.54,2022-07-09,8
2850,405,2166.95,2022-10-30,71
2851,707,5112.31,2023-08-20,54
2852,357,7666.57,2022-01-30,5
2853,1054,1223.07,2023-10-30,54
2854,1176,5756.64,28/07/2020,23
2855,531,3912.69,06-08-2022,6
2856,1181,3034.45,2021-10-13,4
2857,665,911.61,03/01/2023,29
2858,750,8902.78,02-01-2021,26
2859,56,6856.30,12-10-2023,51
2860,1159,3169.20,2023-01-18,25
2861,588,4474.63,09/10/2021,35
2862,276,4587.85,"Apr 03, 2022",66
2863,969,7391.04,2020-11-04,42
2864,613,7414.88,06-15-2023,75
2865,17,8179.40,2020-05-17,58
2866,916,3244.18,02-24-2023,29
2867,863,6763.60,2022-01-13,42
2868,1063,4631.61,12-30-2023,78
2869,924,3677.98,2020-10-07,21
2870,1092,8341.48,2022-11-07,20
2871,870,9328.49,05-04-2023,54
2872,834,8675.96,2020-02-08,50
2873,464,2108.33,04-02-2021,26
2874,257,8952.69,06-04-2021,44
2875,5,333.36,2020-02-22,30
2876,699,9172.07,03/11/2021,6
2877,565,7071.26,17/08/2020,48
2878,687,3745.29,2021-09-04,30
2879,633,4488.78,11-14-2022,60
2880,870,214.43,22/11/2021,13
2881,648,9321.28,14/07/2022,4
2882,751,4907.50,2020-12-24,40
2883,1095,735.25,17/07/2021,36
2884,187,9469.60,06-20-2020,47
2885,889,2998.37,07/05/2021,68
2886,323,2151.28,2020-10-19,51
2887,706,893.02,08/04/2021,15
2888,527,4690.04,2020-08-22,60
2889,782,338.65,2020-11-13,3
2890,1083,7211.60,"Oct 07, 2022",76
2891,435,7304.10,2020-04-08,47
2892,1068,1110.83,03/02/2023,24
2893,770,4422.97,11-04-2022,15
2894,1166,6504.12,11-04-2022,61
2895,57,581.26,2023-05-06,22
2896,161,6843.21,13/02/2020,10
2897,215,4560.91,11-24-2020,40
2898,534,4536.64,03/01/2023,6
2899,603,8128.76,17/08/2021,67
2900,812,1133.91,07/07/2020,35
2901,59,1018.81,2022-11-15,2
2902,977,1819.92,2022-02-16,70
2903,929,8494.69,2022-07-20,3
2904,684,5845.32,2023-08-16,66
2905,1119,2451.78,2022-12-26,10
2906,1165,8350.73,2021-08-11,37
2907,117,1534.16,07-20-2022,22
2908,665,2997.24,2023-03-26,32
2909,83,6831.41,"Jan 28, 2021",57
2910,720,6355.71,2021-04-01,3
2911,130,7862.17,2022-11-01,12
2912,353,4478.81,04-22-2022,14
2913,1144,5280.55,2023-01-03,46
2914,623,2543.33,26/02/2021,70
2915,616,8400.69,2022-05-27,4
2916,682,4930.02,"Dec 04, 2023",30
2917,368,1039.24,"Jun 26, 2023",1
2918,1095,1902.65,2023-05-02,41
2919,166,2867.76,2021-05-03,49
2920,781,5482.30,10-20-2023,24
2921,174,3860.96,15/02/2023,38
2922,768,9361.45,2021-02-22,37
2923,814,5969.83,01/03/2023,19
2924,597,8745.45,2020-10-29,4
2925,900,5792.59,2022-02-02,76
2926,743,8397.36,09/04/2020,48
2927,955,6433.61,11/08/2022,42
2928,1136,6837.80,2023-11-08,13
2929,105,1290.31,2023-01-08,56
2930,861,5217.97,03/08/2021,69
2931,2,6130.09,"Jan 06, 2021",62
2932,1186,5132.99,2021-08-22,64
2933,927,8363.23,03-09-2023,9
2934,479,2429.80,08/05/2020,19
2935,415,8487.38,10-24-2021,64
2936,360,5930.85,2020-03-31,18
2937,490,2677.87,10-11-2021,5
2938,294,1764.15,2023-11-15,23
2939,502,4293.87,04-14-2021,76
2940,1115,6841.34,2023-01-24,49
2941,40,5391.59,"Aug 25, 2023",68
2942,704,7170.14,2020-11-03,4
2943,802,6622.88,12-09-2022,79
2944,493,8120.19,"Nov 23, 2020",43
2945,631,966.80,2023-05-16,23
2946,1164,587.68,"Aug 06, 2022",62
2947,580,5910.77,2023-10-16,3
2948,1096,2829.35,2022-06-26,66
2949,878,3499.91,"Feb 13, 2021",15
2950,837,4457.76,2022-08-30,4
2951,939,2720.50,11-10-2020,74
2952,1008,4212.28,2021-08-08,14
2953,1153,1057.58,25/10/2020,26
2954,188,7273.58,12-23-2021,7
2955,622,233.03,2020-09-02,55
2956,988,4467.52,2020-01-27,77
2957,913,9084.17,30/10/2020,55
2958,27,4649.07,09-15-2022,2
2959,571,558.55,2022-04-18,59
2960,396,4246.87,08-28-2022,1
2961,344,4851.86,06-02-2020,7
2962,456,5203.00,2021-07-15,34
2963,1195,8813.75,03/02/2022,19
2964,1037,8316.22,01-17-2020,42
2965,175,1009.94,2020-12-30,38
2966,136,4938.15,2020-08-11,60
2967,48,4097.85,2020-09-29,2
2968,661,3669.24,04-21-2023,48
2969,640,8787.56,01/04/2023,14
2970,304,2573.16,29/06/2020,46
2971,775,274.79,"Sep 01, 2020",1
2972,323,1950.93,2022-12-11,9
2973,712,6887.19,"Sep 29, 2023",4
2974,906,512.40,2022-01-07,74
2975,365,3605.22,"Dec 14, 2023",29
2976,27,2498.64,2020-01-11,7
2977,698,8916.97,2020-01-11,17
2978,50,4151.83,"Nov 19, 2020",33
2979,675,3809.70,10-14-2020,27
2980,333,3784.61,06-23-2020,67
2981,776,8448.08,09/12/2020,1
2982,495,5033.00,12-25-2023,19
2983,470,9549.90,2023-10-05,24
2984,1073,2427.03,2022-11-27,29
2985,798,804.09,2020-09-01,56
2986,903,669.51,11-07-2023,62
2987,1128,5519.00,23/10/2023,53
2988,1178,4738.50,02/12/2021,8
2989,1110,9507.56,11/12/2021,78
2990,990,2523.77,05-09-2022,3
2991,995,4579.90,16/09/2023,29
2992,763,6788.87,"Feb 10, 2020",52
2993,215,3989.63,2020-10-11,5
2994,1015,3649.94,07-12-2020,76
2995,897,1849.94,12-08-2022,54
2996,448,5106.37,16/08/2020,8
2997,802,6628.47,2023-01-09,15
2998,14,1578.52,07/12/2021,14
2999,13,3052.97,2023-01-01,70
3000,5,696.86,11-17-2020,69
3001,609,3231.54,09-11-2021,6
3002,640,3308.80,"Feb 01, 2023",18
3003,36,9469.48,2021-12-08,8
3004,101,5117.05,15/09/2021,52
3005,1111,7714.28,2020-12-15,45
3006,723,1916.25,11-26-2020,34
3007,863,9459.21,04/04/2020,11
3008,558,6517.93,2022-05-25,51
3009,144,8259.21,"Jun 12, 2022",71
3010,945,6796.72,2021-10-17,6
3011,721,7125.75,2021-12-18,5
3012,933,3371.29,28/10/2023,11
3013,390,1086.34,08/08/2021,22
3014,424,6847.18,09-25-2022,50
3015,949,8229.15,02-03-2021,54
3016,826,5251.30,09-17-2021,9
3017,771,1833.17,"Jun 20, 2021",22
3018,816,2589.90,2021-10-30,21
3019,588,663.68,2021-03-20,24
3020,82,1854.16,11-13-2020,46
3021,994,4552.64,2020-06-25,26
3022,284,2389.80,04-20-2020,69
3023,607,2127.85,16/01/2022,61
3024,475,9046.80,30/01/2021,32
3025,708,7341.97,11/07/2020,21
3026,610,3453.53,2023-11-13,49
3027,742,6493.09,2022-01-30,13
3028,859,6254.15,2023-07-02,71
3029,711,4360.18,2023-07-29,48
3030,760,3097.25,01/08/2021,18
3031,273,207.41,21/07/2020,26
3032,1080,1473.60,2021-10-07,74
3033,1044,4059.15,03-09-2023,31
3034,912,9376.94,2023-09-21,63
3035,1025,2307.54,01-25-2023,22
3036,545,9006.08,2022-10-07,40
3037,709,393.76,22/10/2020,80
3038,957,9034.38,2023-01-18,80
3039,763,7822.46,2022-04-07,24
3040,9,8666.54,2020-04-28,32
3041,925,345.38,05-04-2021,44
3042,678,9163.86,25/11/2022,32
3043,216,6707.41,11-18-2023,43
3044,514,8519.37,2022-04-29,56
3045,656,8854.70,2022-10-02,1
3046,920,7867.80,2022-03-16,45
3047,826,4549.96,21/03/2020,70
3048,73,4193.53,2023-01-01,48
3049,200,1659.66,2021-04-01,12
3050,40,2863.66,10-01-2022,52
3051,1045,653.43,2020-11-14,62
3052,131,7542.31,10-28-2021,43
3053,203,9240.12,06-13-2023,1
3054,157,1888.80,2020-07-01,59
3055,816,1780.51,07-29-2021,68
3056,418,8497.98,09-30-2020,20
3057,476,5720.40,04-21-2020,24
3058,67,810.85,18/04/2023,67
3059,414,1627.25,19/04/2020,59
3060,770,4907.89,27/03/2021,41
3061,517,1439.89,03-11-2023,30
3062,921,9290.59,09-02-2021,25
3063,473,4645.25,08-27-2020,36
3064,1142,137.00,05-19-2021,22
3065,606,5694.22,2022-09-05,80
3066,815,6464.51,02-08-2020,47
3067,441,7569.34,2023-12-28,69
3068,45,528.08,13/01/2020,34
3069,842,8044.58,"Sep 24, 2020",13
3070,933,8496.72,"Jun 04, 2022",16
3071,251,3325.29,2023-03-26,61
3072,243,9010.33,2021-02-13,50
3073,142,7778.57,29/03/2022,29
3074,449,4513.95,26/10/2022,28
3075,481,3009.81,08-20-2021,3
3076,90,7631.16,2023-03-29,77
3077,792,4202.91,2022-11-15,74
3078,942,7919.82,2021-12-20,30
3079,468,6567.24,2021-08-25,29
3080,1037,6141.20,21/08/2023,21
3081,234,7087.40,12-07-2021,23
3082,480,6184.98,06/10/2023,30
3083,628,4273.36,12-29-2022,76
3084,775,6938.58,2022-07-20,28
3085,948,1503.01,2023-08-30,15
3086,898,4627.60,03-23-2023,74
3087,983,3811.05,24/01/2021,49
3088,192,5373.65,"Aug 28, 2023",29
3089,1142,9156.38,07-28-2020,54
3090,348,1564.96,"Nov 13, 2021",12
3091,143,8546.16,2020-11-20,31
3092,545,1115.53,2023-05-29,43
3093,198,2159.84,08-09-2021,7
3094,659,3563.23,2022-01-11,46
3095,962,8719.50,2022-09-28,64
3096,297,5884.83,2020-09-07,42
3097,21,9131.36,26/06/2023,44
3098,771,4721.92,2020-06-10,26
3099,874,490.48,02-01-2023,66
3100,1130,7174.62,2023-10-14,16
3101,241,2860.94,11/10/2023,12
3102,375,5358.36,01-31-2020,75
3103,1061,3796.93,2020-01-10,21
3104,548,292.68,01-30-2023,1
3105,568,6499.29,2020-04-19,74
3106,1130,5688.81,21/01/2023,17
3107,454,5184.37,26/07/2023,71
3108,592,9361.64,2021-10-28,7
3109,359,7860.87,01-07-2020,30
3110,722,876.36,2023-09-09,71
3111,161,5596.46,10-18-2022,14
3112,989,5756.71,2023-11-14,38
3113,493,7873.56,03-06-2023,48
3114,336,2818.22,02-14-2020,10
3115,808,8932.42,2022-07-14,28
3116,190,7797.51,"Mar 03, 2021",35
3117,1110,2114.34,08/10/2021,21
3118,885,7871.68,08-01-2022,72
3119,638,3742.53,2020-12-28,62
3120,582,2209.23,05-08-2023,52
3121,57,6841.48,2023-11-20,72
3122,266,7539.28,01-08-2021,75
3123,326,3402.15,2023-05-10,69
3124,994,6906.93,"Jan 24, 2020",61
3125,211,5695.42,2023-05-10,66
3126,519,1507.26,08-06-2022,20
3127,491,2947.11,03-11-2020,21
3128,880,7758.77,2020-07-02,51
3129,618,485.47,"Sep 03, 2021",66
3130,944,6972.58,21/09/2020,25
3131,858,2402.56,17/03/2021,69
3132,521,4595.17,"Apr 12, 2020",43
3133,963,2957.31,08/02/2022,55
3134,1165,6172.57,07-20-2021,39
3135,478,8765.10,2021-04-21,46
3136,709,2837.62,2020-10-08,67
3137,799,1458.12,03-19-2021,47
3138,996,5667.53,2022-06-30,69
3139,366,5750.74,13/11/2023,21
3140,1171,434.78,01/12/2023,80
3141,727,683.18,11-25-2022,76
3142,576,4077.35,02-20-2021,57
3143,96,6097.58,2023-04-19,3
3144,218,8139.10,05-26-2020,18
3145,50,7082.86,25/01/2020,74
3146,150,7596.75,28/06/2020,71
3147,872,1721.36,02-12-2020,75
3148,1135,382.65,2020-06-24,30
3149,340,3117.93,2021-01-26,62
3150,997,469.23,2022-02-17,6
3151,66,2600.47,"Jun 08, 2020",53
3152,1189,3870.87,11-26-2022,56
3153,528,7857.88,01/03/2023,23
3154,1006,6093.75,18/10/2021,76
3155,982,1441.73,2022-08-02,5
3156,626,1007.97,05-25-2020,7
3157,994,1614.33,"Sep 15, 2020",52
3158,1154,4748.25,21/02/2020,42
3159,581,4683.59,2020-10-15,59
3160,737,3714.11,07-28-2020,5
3161,1115,4009.26,05-15-2023,55
3162,1134,9192.37,"Sep 15, 2023",74
3163,1141,8086.99,25/07/2023,70
3164,847,2482.57,16/10/2021,39
3165,715,2324.86,04-01-2020,72
3166,493,4767.24,14/09/2021,22
3167,464,5810.82,02-25-2023,62
3168,281,931.04,01-31-2023,80
3169,795,8273.87,01-11-2023,42
3170,408,3253.74,06-09-2021,61
3171,487,1778.15,12/01/2021,55
3172,989,2119.46,16/01/2020,69
3173,151,9032.77,05-15-2022,54
3174,135,208.07,2023-01-20,34
3175,1153,2453.58,01/07/2022,34
3176,1144,5664.26,"Apr 03, 2022",62
3177,541,7459.97,04-03-2020,63
3178,1103,8128.29,03-23-2021,25
3179,439,7272.78,2023-03-16,69
3180,192,3682.82,02-11-2020,54
3181,188,689.20,31/07/2021,11
3182,489,4213.38,05-17-2021,48
3183,614,664.32,11-28-2021,59
3184,1121,6245.74,01-06-2021,14
3185,1062,7953.28,04-08-2020,34
3186,63,7022.57,02-19-2023,40
3187,13,9429.00,"Mar 18, 2023",12
3188,571,1998.51,2023-02-15,45
3189,349,4712.54,2022-06-13,21
3190,641,6403.30,10-03-2020,33
3191,888,9229.14,19/06/2020,32
3192,421,4135.41,11-24-2022,44
3193,443,2656.63,25/08/2023,57
3194,107,851.31,2020-05-12,61
3195,69,8786.38,2020-07-13,32
3196,813,1614.70,2023-04-18,31
3197,952,7739.65,2021-09-22,8
3198,556,3662.83,24/02/2021,40
3199,9,2830.21,02-15-2023,5
3200,744,6370.57,12-10-2023,37
3201,1034,7750.46,05-10-2022,69
3202,672,8350.32,02-04-2023,74
3203,76,6893.32,2021-09-24,42
3204,1007,458.31,03-31-2020,8
3205,308,3484.87,2023-03-31,42
3206,941,6074.38,01/09/2022,33
3207,234,4995.06,03-24-2021,33
3208,602,2740.61,18/10/2022,3
3209,1050,5033.58,2021-06-26,64
3210,383,5123.65,09-24-2020,54
3211,907,7685.93,2020-07-18,8
3212,530,8974.66,10/12/2020,20
3213,1063,1942.55,2023-07-08,77
3214,895,3884.60,14/10/2021,25
3215,1002,2839.91,26/09/2023,47
3216,646,4798.71,2020-01-31,48
3217,354,8500.61,11-13-2020,38
3218,1106,6001.98,10-28-2021,1
3219,640,4743.28,2022-01-26,42
3220,354,4536.62,16/02/2023,50
3221,327,7763.83,07-26-2021,63
3222,651,6551.37,03-18-2022,28
3223,419,5507.76,2020-03-08,40
3224,66,896.83,2022-11-28,54
3225,838,2968.55,2023-09-16,49
3226,829,3909.50,2021-08-17,38
3227,1200,1529.61,02-16-2021,18
3228,38,4020.57,03-29-2022,18
3229,140,1999.86,2020-12-11,15
3230,60,7394.39,24/08/2022,72
3231,361,3082.89,16/02/2021,30
3232,283,1240.44,2021-11-04,59
3233,246,2942.30,2021-03-19,49
3234,1167,1585.87,2023-09-04,73
3235,49,5228.82,18/12/2023,56
3236,1138,8043.95,13/07/2020,68
3237,578,2032.84,25/03/2023,66
3238,737,3747.59,2022-10-20,49
3239,15,4712.84,09-05-2021,11
3240,1040,2578.49,2020-07-23,49
3241,319,7299.86,2021-04-26,40
3242,828,3095.19,29/11/2023,78
3243,670,3909.52,2022-10-17,18
3244,535,327.50,"Jul 04, 2021",73
3245,605,158.53,"Dec 09, 2021",5
3246,57,8581.33,11-16-2022,30
3247,823,7173.22,2021-11-19,31
3248,797,352.31,09-07-2021,20
3249,1022,6157.75,2023-01-28,75
3250,787,6395.86,06-03-2021,2
3251,674,4651.41,14/03/2020,57
3252,113,8574.71,"Feb 19, 2021",64
3253,1013,4025.17,02/04/2023,52
3254,663,8353.71,05-02-2023,17
3255,735,9242.30,07-31-2020,43
3256,496,5182.11,2022-05-06,25
3257,1167,9376.24,04/12/2020,4
3258,171,2965.77,06-12-2023,62
3259,615,1479.75,12-27-2021,66
3260,237,9125.71,2021-07-13,47
3261,875,3648.11,"Aug 29, 2021",30
3262,310,6228.24,"Nov 28, 2023",12
3263,908,8833.54,08-15-2021,44
3264,797,4570.26,11-24-2021,62
3265,326,6999.62,12-26-2020,26
3266,197,468.30,02-24-2020,1
3267,800,1026.21,27/06/2021,70
3268,231,7918.53,2021-10-04,37
3269,295,5127.61,12-14-2023,11
3270,461,5872.76,2021-01-21,51
3271,225,3907.03,"Feb 12, 2020",49
3272,304,3631.82,10-01-2023,16
3273,1038,6043.97,2022-12-30,16
3274,120,7695.78,2020-09-18,64
3275,827,8841.59,19/11/2021,16
3276,1177,2228.43,2023-07-24,47
3277,522,1536.88,09-16-2022,66
3278,864,9522.44,2021-11-26,22
3279,698,7653.40,2022-05-13,9
3280,433,3454.28,09-30-2023,55
3281,39,607.52,2022-03-06,79
3282,875,5496.44,02-02-2023,70
3283,752,6145.89,01-28-2022,46
3284,854,4200.40,2023-02-09,5
3285,606,3057.01,24/10/2022,29
3286,975,2179.89,"Apr 26, 2022",17
3287,779,903.79,10-13-2023,25
3288,68,970.58,29/07/2023,73
3289,568,7195.83,12-31-2020,72
3290,393,7917.18,04-21-2021,30
3291,590,7232.18,04/05/2020,57
3292,92,533.91,03/08/2020,63
3293,1122,3838.25,2022-01-28,70
3294,167,9365.32,"Jul 10, 2022",57
3295,1124,1151.90,2020-12-23,46
3296,467,1993.26,"Jun 19, 2021",59
3297,128,1366.64,"Mar 02, 2021",54
3298,268,4155.41,04-04-2021,50
3299,956,1136.47,2021-05-20,47
3300,359,6052.38,"Aug 09, 2022",63
3301,1186,6701.80,11-20-2020,3
3302,84,5141.24,"Aug 23, 2022",47
3303,349,5923.40,20/01/2020,11
3304,471,4101.16,2021-11-16,12
3305,281,2855.91,2022-04-23,16
3306,767,2295.79,2020-10-28,45
3307,1107,3025.32,07/12/2022,15
3308,1149,3686.16,01/02/2022,67
3309,711,1662.03,06-28-2021,42
3310,843,2048.07,2021-03-09,27
3311,20,9300.31,2023-02-10,53
3312,542,4287.30,06-20-2021,55
3313,51,6237.80,06/09/2022,50
3314,377,2659.74,03/09/2023,13
3315,623,5536.72,05-17-2021,61
3316,506,1371.05,02-19-2020,62
3317,1121,6698.24,04-17-2023,26
3318,1150,4678.20,"Sep 19, 2023",5
3319,1145,4651.71,2023-08-31,38
3320,1135,2115.93,2021-01-09,19
3321,52,5623.61,15/09/2021,63
3322,866,5624.47,12-12-2023,51
3323,621,7918.82,2023-07-18,70
3324,507,3679.25,08-02-2022,33
3325,106,2994.21,08-29-2023,54
3326,1112,4525.45,2023-06-22,5
3327,951,1183.74,15/01/2022,11
3328,707,4158.30,18/10/2023,73
3329,712,5366.20,28/01/2022,14
3330,349,5151.97,2021-12-13,48
3331,550,5267.64,30/07/2022,23
3332,1082,4206.28,2021-04-14,50
3333,796,5447.00,2020-05-11,54
3334,418,1059.74,2020-02-18,80
3335,1,9220.67,07-19-2020,49
3336,258,6089.94,02-12-2021,45
3337,760,998.14,"Sep 28, 2023",42
3338,276,2622.60,"Oct 09, 2023",42
3339,820,5751.44,2023-01-11,10
3340,452,4984.64,09-15-2023,45
3341,208,6453.67,08-25-2020,39
3342,656,5993.15,"Sep 26, 2023",75
3343,529,6502.12,12-30-2020,22
3344,672,1510.94,2020-02-13,46
3345,192,6977.89,"Jan 27, 2020",80
3346,913,8827.29,02/03/2021,1
3347,10,5861.37,07-08-2023,61
3348,418,3280.19,2022-04-08,62
3349,770,1247.55,2023-05-08,74
3350,947,9204.21,11-15-2022,37
3351,900,3790.72,2022-05-17,50
3352,499,6919.76,06-26-2022,27
3353,40,7940.12,12-02-2023,78
3354,923,961.87,2023-01-25,54
3355,623,6271.69,2021-06-25,36
3356,447,2817.80,03-10-2021,35
3357,1155,8795.57,06-23-2020,7
3358,805,7975.55,01-12-2020,5
3359,741,6183.45,07/05/2020,79
3360,202,4090.16,2023-12-13,4
3361,525,700.69,"Mar 24, 2023",22
3362,706,4277.49,10/02/2022,3
3363,513,6889.67,05/10/2021,23
3364,1145,5626.22,14/04/2020,5
3365,681,8491.34,2023-03-01,54
3366,604,7441.36,2022-08-15,43
3367,862,7947.11,"Aug 05, 2023",46
3368,1009,1758.38,"Feb 27, 2021",64
